slovo,poradi
hospodářského,1137
dominikánský,1376
levicově,1377
obává,1378
manifest,1379
projedná,1380
odvolal,1381
sektor,1382
živnostníky,108
fond,1383
podnikl,1384
zdůrazňuje,1385
podmět,1386
smutný,1387
znalecký,1388
šikovný,1389
odběrmagazín,1390
samotný,1391
soudil,539
kuřáci,337
referent,1392
hrdý,1393
lotyšský,1394
vyhlášený,1395
pyšný,1396
dluh,1397
titulek,1398
předsednictví,1399
obvodní,1400
pirátská,1401
tenistka,1402
deník,1403
mladočeské,1404
kritizován,1405
prezentoval,1406
odcházel,960
neudělal,1086
odstěhoval,1407
akciový,1408
pohledný,1409
šel,1410
hlasující,101
kandidovala,123
bydlel,1411
důsledek,1412
vyjmenovává,1413
způsobil,1414
občanům,35
produktový,1415
představitelka,1416
novinářem,12
soudem,463
jmenovaný,1417
odstoupil,1418
rozmyslel,1419
samosprávy,1027
přistoupil,1420
poškozený,1421
napsal,1422
obžaloba,1172
argument,1423
realistický,1424
viceprezidentem,95
kanceláře,1425
založil,1426
rekl,1427
unavený,1428
finalisté,1429
dětský,1430
komory,1431
internetový,1432
ukrajinského,427
komunistické,172
výkup,1433
technik,1434
politická,742
schodek,1435
podnikal,1307
animátor,1436
akreditovaný,1437
přiblížil,1438
demokratickou,594
odejde,858
papoušek,1439
scenáristka,1440
demokracii,658
čtvrtý,1441
rozvaděč,1442
odpůrcem,1443
trafika,1444
žert,1445
národnosti,1446
středový,1447
absolventem,362
strany,1282
nemyslí,1448
projev,1449
volá,835
příznivci,159
statečný,1450
představitelem,42
přednáší,964
uspěl,1451
albánský,1452
povoláním,1453
přiklonil,1454
františkánský,1455
někdejšího,490
drátěný,1456
stanul,1457
radar,1458
ohnivý,1459
krizový,1460
závěrem,1461
oprávněný,1462
kancelářský,1463
skutečný,1464
verdikt,1465
vnukem,809
nereagoval,499
občanem,35
transformátor,1466
krajského,242
skautský,1467
nevyjádřil,932
odborů,1468
jeden,1469
vůl,1470
mexický,1471
odjížděl,1472
žalovat,1473
občanská,697
proboha,1474
iniciátorem,204
pronásledován,1475
figuroval,1476
myslí,1477
obyvatel,1478
michal,1479
přítomen,884
zpravodajský,1480
zakladatelů,145
nahlásil,1481
kovaný,1482
výrobce,1483
poctivý,1484
pojištěný,1485
šéfa,19
distributor,1486
pacientka,1487
chystal,1488
hlasitý,1489
dům,1490
pověděl,1491
program,1492
venkov,1493
aktivisty,24
unijní,1494
novináři,12
socialismus,1495
souborový,1496
povinný,1497
lidovou,671
frantisku,1498
elektrotechnický,1499
manželkou,1135
předložit,552
uherský,1500
zkolaboval,1501
vlastnil,1502
jeruzalémský,1503
žádat,838
dojel,1504
umírající,1505
požádá,1050
například,1506
ozve,949
koncern,1507
kandidáta,34
členovi,31
navrhovat,451
nejeden,1508
občasný,1509
stoupenci,1510
nesměl,1128
maršálem,1511
kubánský,1512
schvalovat,1513
obvodního,1400
radnici,1514
sir,1515
rozpočtu,881
íránský,1516
dělnického,1517
usiloval,1518
komunistickým,172
novináře,12
navigátor,1519
členy,31
dívka,1520
nesouhlasí,1081
člena,31
politice,1120
funkcionáře,26
penzion,1521
lhal,1037
demokratická,594
poděkoval,1522
region,1523
památkový,1524
loňský,1525
hlasují,101
spáchá,670
pozastavil,1526
parlamentními,222
advokátem,15
financí,1527
mrtvý,1528
kolegy,20
pátý,1529
samopal,1530
odmítá,1531
spoluzakládal,1532
zavolal,1533
vysílač,1534
členům,31
návrhářka,332
šéfovi,19
hodlal,1236
proslulý,1535
fotbalisté,180
vyprávěl,1536
osoba,1537
příslušníkem,199
odvážný,1538
dostavil,1539
ústavní,1540
spisovatelé,40
nehnuteľnosti,1541
napaden,1542
chocholatý,1543
stranického,218
klempíř,1544
vyslán,1545
manželský,1546
amatérský,1547
předsedů,9
zopakoval,1548
sovětský,1549
propagátorem,248
pořizovatel,1550
věřící,1551
bývalé,28
reformní,1552
připouští,1553
přijíždí,1554
desátý,1555
citoval,1556
rétorika,1557
raduje,990
nešikovný,1558
náměstkyně,1559
grafička,1560
dělal,1561
spoluobčany,1238
uvolněný,1562
zamyslel,1563
zmiňován,1564
vnímá,1565
vyslechl,1566
zastřelil,1567
hacker,1568
vyzýval,1569
homosexuálové,571
prokuratury,1570
analytický,1571
jediný,1572
povstalci,1573
pokusil,1574
omluvit,1119
učitelé,54
kurfiřt,1575
povídá,903
cisterciácký,1576
nemusel,1140
hokejový,1577
přidal,1578
kdo,1579
hlásal,1013
rozpočtovém,814
sekční,1580
copak,1581
informovaný,1582
starostkou,570
starý,1583
trouba,1584
salašnický,1585
závodil,1586
rozčiluje,1587
strýcem,416
